51065959,0
51066351,0
51066562,0
51066748,0
51066796,0
51066820,0
51066866,0
51066872,0
51066956,0
51066964,0
51067031,0
51067131,0
51067176,0
51067187,0
51067191,0
51067209,0
51067316,0
51067336,0
51067390,0
51067479,0
51067561,0
51067607,0
51067658,0
51067769,0
51067782,0
51067991,0
51068029,0
51068454,0
51068484,0
51068673,0
51068700,0
51068843,0
51069128,0
51069284,0
51069355,0
51069931,0
51070028,0
51070256,0
51070501,0
51070540,0
51070573,0
51070583,0
51070714,0
51070784,0
51072374,0
51072748,0
51073801,0
51079315,0
51082507,0
51082515,0
51082537,0
51082663,0
51082713,0
51082846,0
51082982,0
51082987,0
51083308,0
51083359,0
51083388,0
51083431,0
51083460,0
51083475,0
51083658,0
51083674,0
51083722,0
51083796,0
51083976,0
51084106,0
51084244,0
51084446,0
51084633,0
51084767,0
51084903,0
51085217,0
51085429,0
51085601,0
51085830,0
51086331,0
51086362,0
51086824,0
51087170,0
51087207,0
51087419,0
51087725,0
51088153,0
51088775,0
51088942,0
51089193,0
51089820,0
51091069,0
51091600,0
51092406,0
51095077,0
51099746,0
51099847,0
51100021,0
51100190,0
51100218,0
51100349,0
51100487,0
51100565,0
51100577,0
51100739,0
51100945,0
51101198,0
51101303,0
51101321,0
51101438,0
51101688,0
51102127,0
51103027,0
51103716,0
51103929,0
51103950,0
51104420,0
51105343,0
51107015,0
51107653,0
51108978,0
51109165,0
51109419,0
51117795,0
51118079,0
51118196,0
51118860,0
51118876,0
51118944,0
51119118,0
51119164,0
51119396,0
51120169,0
51120453,0
51120570,0
51120849,0
51121045,0
51121910,0
51122056,0
51122299,0
51122602,0
51123797,0
51124314,0
51125014,0
51125427,0
51128763,0
51131247,0
51137616,0
51137763,0
51137790,0
51137952,0
51138047,0
51138411,0
51138473,0
51138899,0
51139243,0
51139614,0
51140005,0
51140465,0
51140735,0
51141094,0
51141658,0
51144091,0
51144979,0
51145246,0
51145496,0
51146866,0
51204837,0
51205110,0
51205137,0
51205143,0
51205257,0
51205963,0
51205989,0
51206247,0
51206369,0
51206410,0
51206885,0
51206957,0
51207913,0
51208074,0
51209475,0
51209699,0
51210712,0
51211198,0
51223644,0
51224058,0
51224084,0
51225127,0
51225276,0
51226652,0
51228165,0
51228621,0
51241091,0
51241122,0
51241653,0
51242366,0
51243517,0
51259530,0
51259611,0
51259732,0
51259872,0
51261927,0
51262102,0
51262194,0
51262877,0
51263466,0
51263577,0
51278563,0
51279080,0
51279445,0
51280943,0
51282607,0
51283000,0
51283426,0
51284695,0
51344276,0
51344536,0
51344830,0
51345374,0
51346843,0
51367118,0
51367225,0
51368210,0
51369814,0
51370727,0
